TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-14 12:13:52.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431
2024-11-14 12:13:52.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:52.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:52.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:53.114,1.20893856364354,0.6871871907049323,0,1.262943801834799,0.959922921560333,0.3437223635574386,0,1.258556687241897,0.9772857575424592,0.2819221131807754,0,1.254891629748315,0.8765073056790338,0.8436879451888253,0,0.9523116658560073,0.6542118574342034,0.5293266242468917,0,0.6010929757244633,877.1794871794872,466.996336996337,680.952380952381,806.2637362637363,945.6776556776557,0.972290,0.008728,0.155579,5.316010,-4.949646,-0.052338,1,2,4,2,2,35.000000
2024-11-14 12:13:53.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:54.114,1.20893856364354,0.6871871907049323,0,1.262943801834799,0.959922921560333,0.3437223635574386,0,1.258556687241897,0.9772857575424592,0.2819221131807754,0,1.254891629748315,0.8765073056790338,0.8436879451888253,0,0.9523116658560073,0.6542118574342034,0.5293266242468917,0,0.6010929757244633,409.3772893772894,120.8791208791209,486.3369963369964,471.0256410256411,1039.157509157509,0.972107,0.004944,0.160645,4.867401,-5.316010,-0.157013,1,4,4,2,4,35.000000
2024-11-14 12:13:54.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:55.114,1.20893856364354,0.6871871907049323,0,1.262943801834799,0.959922921560333,0.3437223635574386,0,1.258556687241897,0.9772857575424592,0.2819221131807754,0,1.254891629748315,0.8765073056790338,0.8436879451888253,0,0.9523116658560073,0.6542118574342034,0.5293266242468917,0,0.6010929757244633,755.0915750915751,642.6739926739926,599.1575091575091,757.9120879120879,880.4029304029305,0.968811,0.008362,0.164246,4.882355,-5.196381,-0.119629,1,4,4,2,4,35.000000
2024-11-14 12:13:55.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:55.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:55.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:56.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
