TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-14 12:10:20.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431
2024-11-14 12:10:24.866,0.3361533042657183,0,0,0.489861035807144,0.3628255991415923,0,0,0.3164740069188197,1.086751375518902,0,0,1.50098553176737,0.7207590539825696,0,0,0.8143877793796684,0.5149271668329671,0,0,0.5292857945968942,1123.772893772894,450.4761904761905,802.6373626373627,898.5347985347986,760.7326007326008,0.895142,0.086426,0.401917,4.994507,-5.054321,0.097198,1,1,4,1,1,35.000000
2024-11-14 12:10:25.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:25.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:25.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:25.856,0.8628066711159236,0,0,0.8074444423810583,0.7168293332944512,0,0,0.5703641667633562,1.047686657341458,0,0,1.395095348636851,0.5836204594767068,0,0,0.8802110092030648,0.5994341676459523,0,0,0.6552839270243758,1139.084249084249,778.0586080586081,936.4102564102565,939.6336996336996,782.0879120879121,0.899536,0.089539,0.404358,4.575806,-5.158997,-0.052338,1,1,4,1,1,35.000000
2024-11-14 12:10:26.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:26.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:26.856,0.9611764399373288,0,0,0.729121629399325,0.8187703184466693,0,0,0.6610032304746399,1.199756121565021,0,0,1.101913165866423,0.5908099159160809,0,0,0.7934994416316936,0.4634488281473365,0,0,0.5332567426981132,1123.369963369963,326.3736263736264,835.2747252747253,1015.787545787546,875.1648351648352,0.897583,0.091858,0.392700,4.530945,-5.323486,0.142059,1,1,4,1,1,35.000000
2024-11-14 12:10:27.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:27.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:27.856,0.788310857232452,0,0,0.4626473694456472,0.4517592201957716,0,0,0.3949063594620413,1.150075333640748,0,0,1.226672943146394,0.5166595675690614,0,0,0.7487459035267492,0.3760780032961346,0,0,0.5376736329996449,1140.29304029304,436.7765567765568,695.0549450549451,872.3443223443223,866.3003663003664,0.897705,0.090881,0.404480,5.121613,-4.538422,-0.022430,1,1,4,1,1,35.000000
2024-11-14 12:10:28.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:10:28.862,0.6945043823542336,0,0,0.3595119223312809,0.3147267406633591,0,0,0.3355088649908697,1.218675090624872,0,0,1.177367281043572,0.7214177787922642,0,0,0.6506629265328067,0.4249164100259028,0,0,0.3903096529636224,1133.040293040293,969.4505494505495,932.3809523809524,873.956043956044,826.8131868131868,0.901672,0.086853,0.397278,5.211334,-5.532837,-0.067291,1,1,4,1,1,35.000000
