TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-14 12:13:15.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431
2024-11-14 12:13:15.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:15.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:16.107,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,461.3553113553114,130.1465201465201,731.7216117216118,298.5714285714286,817.1428571428571,0.974670,-0.027222,0.122314,4.530945,-4.747772,-0.127106,1,4,4,2,4,30.000000
2024-11-14 12:13:16.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:17.107,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,687.3992673992674,458.9377289377289,815.934065934066,512.9304029304029,668.0586080586081,0.980774,-0.024170,0.124023,4.022522,-4.246826,0.463562,1,4,4,2,4,30.000000
2024-11-14 12:13:17.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:18.122,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,1048.424908424908,667.2527472527473,601.5750915750916,903.3699633699634,994.4322344322345,0.981018,-0.015076,0.123352,4.246826,-5.659943,-0.336456,1,4,4,2,4,35.000000
2024-11-14 12:13:18.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:19.107,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,752.2710622710623,622.9304029304029,594.3223443223443,622.1245421245421,805.8608058608058,0.972046,-0.027588,0.122681,5.166473,-5.136566,-0.523376,1,4,4,2,4,35.000000
2024-11-14 12:13:19.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:20.107,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,815.934065934066,624.5421245421246,770,650.3296703296703,850.989010989011,0.971802,-0.019348,0.121338,4.762726,-5.084229,0.373840,1,4,4,2,4,35.000000
2024-11-14 12:13:20.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:20.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:21.110,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,962.6007326007326,1396.153846153846,587.4725274725275,891.6849816849817,900.5494505494506,0.974182,-0.018066,0.122192,5.001984,-5.241241,-0.044861,1,4,4,2,4,35.000000
2024-11-14 12:13:21.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:21.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:22.111,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,805.8608058608058,355.3846153846154,504.4688644688645,686.5934065934066,972.2710622710623,0.982361,-0.014099,0.126953,5.144043,-4.949646,-0.164490,1,4,4,2,4,35.000000
2024-11-14 12:13:22.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:22.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:22.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-14 12:13:23.107,0.9260541494081979,0.6871871907049323,0,0.6767867100537174,0.4671438974086717,0.3437223635574386,0,0.4766064717125678,0.908272251345563,0.2819221131807754,0,0.4711839558114118,0.8643775507028764,0.8436879451888253,0,0.5652213092653409,0.3993892483275328,0.5293266242468917,0,0.6490044368584124,1341.758241758242,1602.454212454212,584.6520146520147,1212.820512820513,819.96336996337,0.980347,-0.010132,0.128052,5.084229,-4.815063,-0.044861,1,4,4,2,4,35.000000
2024-11-14 12:13:23.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
