TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10
1731615001.272,1.191502001856417,0.0,0.0,1.107478277569841,1.13370865059783,0.0,0.0,0.883914642037909,1.515603113494341,0.0,0.0,1.174791921303061,0.578032675021992,0.0,0.0,0.9572095568871042,0.5144063378776761,0.0,0.0,0.4960320446845529,1176.959706959707,112.4175824175824,522.1978021978022,763.956043956044,1.0,4.0,1.0,1.0
1731615002.274,0.8007117061538226,0.0,0.0,0.7754594140835439,0.7228587535156271,0.0,0.0,0.5341272630503016,1.240177799617937,0.0,0.0,1.085900965096649,0.6131605386336755,0.0,0.0,0.8718864140324531,0.2556648728277829,0.0,0.0,0.3712971525110651,1070.586080586081,290.9157509157509,525.018315018315,756.3003663003664,1.0,4.0,2.0,1.0
1731615003.281,0.5054885813838508,0.0,0.0,0.1946666319851472,0.3240948444922629,0.0,0.0,0.2244354558881237,0.5276279883757692,0.0,0.0,0.8504493664951379,0.5496091486871444,0.0,0.0,0.8451931866261799,0.3787923866885787,0.0,0.0,0.4657131373970989,1126.996336996337,608.4249084249085,761.1355311355312,714.3956043956044,1.0,4.0,1.0,1.0
1731615004.272,0.4471398680548916,0.0,0.0,0.1532178617885613,0.273752857236758,0.0,0.0,0.3261493119829768,0.6721020643363637,0.0,0.0,0.8283472888574855,0.6623713579565069,0.0,0.0,0.7113072203919109,0.5574856944757802,0.0,0.0,0.3912988283677118,823.1868131868132,448.4615384615385,740.989010989011,756.7032967032967,1.0,2.0,1.0,1.0
1731615005.272,0.4726027739229142,0.0,0.0,0.3624969019580448,0.6026983006994262,0.0,0.0,0.3787886678502415,0.7512527779070003,0.0,0.0,0.8144464583216087,0.771503387941131,0.0,0.0,0.7120203627002771,0.5850152541094514,0.0,0.0,0.545333464247061,892.4908424908425,386.007326007326,598.3516483516484,740.5860805860806,1.0,4.0,1.0,1.0
1731615006.272,0.9177019969577284,0.0,0.0,0.507059917721517,0.8412698226512298,0.0,0.0,0.3939104870051067,0.7475623903454909,0.0,0.0,0.830038118208522,0.7490001591756994,0.0,0.0,0.70566552766763,0.4102451279071503,0.0,0.0,0.5284829919229527,975.0915750915752,624.1391941391942,754.6886446886447,728.4981684981685,1.0,4.0,1.0,1.0
1731615007.272,0.8333234095896068,0.0,0.0,0.3943057195386844,0.5438753939005134,0.0,0.0,0.2828709932859052,0.6986868918309861,0.0,0.0,0.7265467540687968,0.6564328219684323,0.0,0.0,0.6817560784424994,0.2320621282530989,0.0,0.0,0.3652633343486687,1068.974358974359,240.5494505494506,595.5311355311355,749.8534798534798,1.0,4.0,1.0,1.0
1731615008.28,0.5494179895832472,0.0,0.0,0.2073962298149842,0.1200075313516012,0.0,0.0,-0.1206373534760722,0.7593169191012692,0.0,0.0,0.3588635271803226,0.6409701705129053,0.0,0.0,0.6813823002770678,0.4221745631684814,0.0,0.0,0.4321604703700986,764.3589743589744,163.1868131868132,504.8717948717949,789.3406593406594,1.0,4.0,1.0,1.0
1731615233.114,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,877.1794871794872,466.996336996337,680.952380952381,806.2637362637363,2.0,4.0,2.0,2.0
1731615234.114,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,409.3772893772894,120.8791208791209,486.3369963369964,471.0256410256411,4.0,4.0,2.0,4.0
1731615235.114,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,755.0915750915751,642.6739926739926,599.1575091575091,757.9120879120879,4.0,4.0,2.0,4.0
1731615236.12,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,1187.838827838828,783.6996336996338,724.4688644688645,1251.904761904762,4.0,4.0,2.0,4.0
1731615237.114,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,542.3443223443223,60.43956043956044,362.6373626373626,664.8351648351648,4.0,4.0,2.0,4.0
1731615238.127,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,269.5604395604396,346.1172161172161,551.6117216117216,334.4322344322345,4.0,4.0,2.0,4.0
1731615239.113,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,1211.611721611722,434.3589743589744,528.2417582417582,1248.278388278388,4.0,4.0,2.0,4.0
1731615240.114,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,569.3406593406594,111.6117216117216,279.6336996336996,685.3846153846154,4.0,4.0,2.0,4.0
1731615241.114,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,736.1538461538462,810.2930402930403,674.1025641025641,832.8571428571429,4.0,4.0,2.0,4.0
1731615242.113,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,938.021978021978,1095.164835164835,865.8974358974359,980.7326007326008,4.0,4.0,2.0,4.0
1731615388.557,0.1875583514014908,0.0,0.0,0.56530270553566,0.5333220596176328,0.0,0.0,0.3310611655396803,0.7876963225478297,0.0,0.0,0.2836374736287419,0.6184122302602688,0.0,0.0,0.7770858662997422,-0.0642661675708766,0.0,0.0,0.2705313845728869,793.7728937728938,1098.388278388278,826.4102564102565,658.7912087912088,1.0,4.0,2.0,1.0
1731615389.557,0.2732716752719511,0.0,0.0,0.56530270553566,0.529146920394234,0.0,0.0,0.3310611655396803,0.7634640548939493,0.0,0.0,0.2836374736287419,0.5798450561989235,0.0,0.0,0.7770858662997422,-0.1875181071819539,0.0,0.0,0.2705313845728869,738.974358974359,1636.300366300366,815.1282051282052,652.3443223443223,1.0,4.0,2.0,1.0
1731615390.555,0.9367569276769836,0.0,0.0,1.304134280276583,0.5714052437726314,0.0,0.0,0.8287754835396165,0.90616811444065,0.0,0.0,0.7072161965685901,0.6918635079137699,0.0,0.0,0.7920335509102772,0.1189640785856307,0.0,0.0,0.3633739763287469,712.3809523809524,1189.85347985348,745.4212454212454,625.7509157509157,1.0,4.0,2.0,1.0
1731615391.558,0.448196643266053,0.0,0.0,0.5528963471393464,0.5678849009209919,0.0,0.0,0.3085782832831458,0.874987864995667,0.0,0.0,0.5954034009276773,0.6498928658809506,0.0,0.0,0.7242695964591572,0.0077189284369901,0.0,0.0,0.3268070115205167,779.2673992673992,1045.201465201465,776.4468864468864,720.4395604395604,1.0,4.0,2.0,1.0
1731615392.552,0.5223597014573089,0.0,0.0,0.880424148536915,0.6722483721075863,0.0,0.0,0.3509368875112391,1.228228942148857,0.0,0.0,0.7533689690079479,0.6996188426885109,0.0,0.0,0.7032626600598917,0.1296122079249765,0.0,0.0,0.2282780156875429,771.6117216117216,746.2271062271062,775.6410256410256,673.6996336996338,1.0,4.0,2.0,1.0
1731615393.551,1.053238502701346,0.0,0.0,1.020948174838845,0.7800355227792849,0.0,0.0,0.4197898324889861,1.236497065341571,0.0,0.0,0.7195954018413288,0.8397879652305681,0.0,0.0,0.7705272630729143,0.3427099190759909,0.0,0.0,0.1699988083895819,757.5091575091575,580.2197802197802,715.6043956043957,673.2967032967033,1.0,4.0,2.0,1.0
1731615394.559,0.8603608904689376,0.0,0.0,0.94175639964227,0.3314611486781835,0.0,0.0,0.4663606494838836,0.9642321315902757,0.0,0.0,0.839285361755831,0.7664583059944704,0.0,0.0,0.7661215556964098,0.2740887787464087,0.0,0.0,0.379868629748803,799.0109890109891,1170.10989010989,812.7106227106227,755.8974358974359,1.0,4.0,2.0,1.0
1731615395.556,0.3115714485473932,0.0,0.0,0.7889471551490419,0.0385775868575179,0.0,0.0,0.5877738204196705,0.6222099978866222,0.0,0.0,0.7052381239623127,0.6505874964172079,0.0,0.0,0.8164204528497105,0.0859759848557416,0.0,0.0,0.2592721745555507,804.6520146520147,1617.765567765568,806.2637362637363,774.0293040293041,1.0,4.0,2.0,1.0
