TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10
1731614984.578,0.3712108562920692,0.0,0.0,0.3269402875369675,0.3325527706652581,0.0,0.0,0.056002507280892,0.9713976469847084,0.0,0.0,0.8412753549452971,0.5204389274384134,0.0,0.0,0.933289026181686,0.5373419067733455,0.0,0.0,0.5336484624848182,840.9157509157509,500.4395604395605,746.2271062271062,900.1465201465202,1.0,2.0,1.0,1.0
1731614985.579,0.278655497193071,0.0,0.0,0.408343591635385,0.2070725964785322,0.0,0.0,0.1601477668572311,0.6947141786823127,0.0,0.0,0.8382816205952678,0.4431154016925272,0.0,0.0,0.9456271350782656,0.552626055068168,0.0,0.0,0.5554759302659609,1147.142857142857,461.7582417582418,685.3846153846154,771.6117216117216,1.0,2.0,1.0,1.0
1731614986.578,0.2941115812459554,0.0,0.0,0.4229951258330664,0.2967121240838584,0.0,0.0,0.0714493181249461,0.5382202201901687,0.0,0.0,0.8360714046645206,0.6351192241687292,0.0,0.0,0.8245131845124333,0.3152322042042092,0.0,0.0,0.5976434674995987,1124.578754578755,413.8095238095238,669.6703296703297,800.2197802197802,1.0,4.0,1.0,1.0
1731614987.578,0.3291488621116793,0.0,0.0,0.1579173278936541,0.4496597913354938,0.0,0.0,0.1370022739277473,0.7987173696277167,0.0,0.0,0.840646963180635,0.6917324079633507,0.0,0.0,0.7732312056237981,0.4208576019351708,0.0,0.0,0.6308449098278606,1075.824175824176,554.0293040293041,756.3003663003664,810.2930402930403,1.0,4.0,1.0,1.0
1731614988.587,0.3723956684649342,0.0,0.0,0.1751667178687157,0.6543615924811217,0.0,0.0,0.2813318941340294,0.8152748596055956,0.0,0.0,0.4659919890841819,0.8004720106107718,0.0,0.0,0.7645016033038272,0.4993443800399049,0.0,0.0,0.6080855117669164,1179.377289377289,293.7362637362638,644.2857142857143,712.7838827838829,1.0,4.0,1.0,1.0
1731614989.579,0.1537414288806448,0.0,0.0,0.0325135255988502,0.3970616345758428,0.0,0.0,0.2876696668538855,0.9194662357790876,0.0,0.0,1.263147938019725,0.713336279258949,0.0,0.0,0.7964938960654808,0.4202870606919047,0.0,0.0,0.5072019914942303,1212.014652014652,460.1465201465202,668.8644688644689,746.2271062271062,1.0,2.0,1.0,1.0
1731614990.578,0.1983735284423967,0.0,0.0,0.2196068134637227,0.2785754886137055,0.0,0.0,0.3480984086165694,1.026642986056713,0.0,0.0,1.364271024220686,0.5990000036746498,0.0,0.0,0.6886630125701471,0.4055618284772614,0.0,0.0,0.4413532904582432,1194.285714285714,365.0549450549451,682.5641025641025,748.2417582417582,1.0,2.0,1.0,1.0
1731614991.583,0.1040620818001206,0.0,0.0,0.3301509087790529,0.308123295112723,0.0,0.0,0.2676705168905612,1.117432461542704,0.0,0.0,0.8559886140072804,0.4110836063863671,0.0,0.0,0.7450663445787975,0.2649577121086392,0.0,0.0,0.5281474041937577,1091.135531135531,353.3699633699634,645.4945054945055,714.3956043956044,1.0,2.0,1.0,1.0
1731614992.589,0.1213935411529414,0.0,0.0,0.2107063851379981,0.2565489765927344,0.0,0.0,0.1852201384522953,1.056175582368585,0.0,0.0,0.8515877414560467,0.6325817277312357,0.0,0.0,0.738370968914674,0.4231749096951331,0.0,0.0,0.3788003143952066,1108.864468864469,234.5054945054945,601.5750915750916,705.5311355311355,1.0,4.0,1.0,1.0
1731615212.734,1.20893856364354,0.6871871907049323,0.0,1.262943801834799,0.959922921560333,0.3437223635574386,0.0,1.258556687241897,0.9772857575424592,0.2819221131807754,0.0,1.254891629748315,0.8765073056790338,0.8436879451888253,0.0,0.9523116658560072,0.6542118574342034,0.5293266242468917,0.0,0.6010929757244633,0.0,222.4175824175824,510.1098901098901,0.0,4.0,4.0,2.0,4.0
