TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10
1731615413.962,0.8003490115968,0.0,0.0,0.5534692751119159,0.3049291663428202,0.0,0.0,0.2349041748657734,0.6262765010209127,0.0,0.0,0.6062438707340124,0.6668873620288147,0.0,0.0,0.6300375407134752,0.1489560522113426,0.0,0.0,0.2434534557616147,952.9304029304028,1133.846153846154,808.2783882783883,950.10989010989,1.0,4.0,2.0,1.0
1731615414.962,1.409069992974712,0.0,0.0,0.4055858556199596,0.563845891235017,0.0,0.0,0.7593737241331044,0.6989418030586728,0.0,0.0,0.66971944388454,0.7675908507250352,0.0,0.0,0.7851579688519615,0.2394891336187902,0.0,0.0,0.1479755497620764,975.0915750915752,1587.545787545788,804.6520146520147,953.3333333333334,1.0,4.0,2.0,1.0
1731615415.96,0.804348359995035,0.0,0.0,0.5614530053362087,0.2814499763819239,0.0,0.0,0.6212283767164508,0.6411982606705132,0.0,0.0,0.7080837609553144,0.6827006289308368,0.0,0.0,0.6588140457866982,0.2104790080415695,0.0,0.0,0.176536789432535,873.1501831501831,1097.985347985348,750.2564102564103,900.1465201465202,1.0,4.0,2.0,1.0
1731615416.961,0.4886795696340381,0.0,0.0,0.7214561942324645,0.2395439037971888,0.0,0.0,0.5119194192005341,0.7193397482130321,0.0,0.0,0.6888949452273516,0.4453001302016407,0.0,0.0,0.4971281649274056,0.2522638129736149,0.0,0.0,0.0884610150519337,929.5604395604396,980.7326007326008,760.7326007326008,941.2454212454212,1.0,4.0,2.0,1.0
1731615417.962,0.4234575129548254,0.0,0.0,0.7491317619401884,0.1206834820183081,0.0,0.0,0.4144832370769602,0.6156826041417525,0.0,0.0,0.9665225095528648,0.4742254386128033,0.0,0.0,0.5387767741657473,0.2239544200676669,0.0,0.0,0.2416174623778094,958.1684981684982,1596.007326007326,819.5604395604396,952.5274725274726,1.0,4.0,2.0,1.0
1731615614.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.73992673992674,0.0,0.0,876.3736263736264,4.0,4.0,4.0,4.0
1731615615.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15750915750916,0.0,0.0,857.8388278388279,4.0,4.0,4.0,4.0
1731615616.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.311355311355,254.2490842490843,267.1428571428572,1285.750915750916,4.0,4.0,4.0,4.0
1731615617.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.582417582418,104.7619047619048,70.10989010989012,1157.216117216117,4.0,4.0,4.0,4.0
1731615618.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.871794871795,861.8681318681319,962.6007326007326,955.3479853479854,4.0,4.0,4.0,4.0
1731615619.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.369963369963,415.018315018315,365.0549450549451,944.8717948717948,4.0,4.0,4.0,4.0
1731615620.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.461538461539,255.8608058608059,270.7692307692308,1168.498168498169,4.0,4.0,4.0,4.0
1731615621.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.6556776556777,1361.904761904762,1363.113553113553,996.4468864468864,4.0,4.0,4.0,4.0
1731615622.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.461538461539,949.3040293040292,1081.465201465202,1176.153846153846,4.0,4.0,4.0,4.0
1731615623.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.589743589744,351.3553113553114,334.0293040293041,961.3919413919414,4.0,4.0,4.0,4.0
1731615624.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.8571428571429,1524.688644688645,1492.857142857143,767.5824175824176,4.0,4.0,4.0,4.0
1731698916.494,0.9609805449004476,0.0,0.0,1.453256252443026,0.3887806413196039,0.0,0.0,0.8756867926240441,0.6223918649099145,0.0,0.0,0.6753464484247599,0.4538699899107381,0.0,0.0,0.423915124602502,0.2038117877826534,0.0,0.0,0.1613885843353719,786.5201465201466,833.6630036630037,748.6446886446887,818.7545787545788,1.0,4.0,2.0,1.0
1731698917.504,1.144472721383216,0.0,0.0,1.453256252443026,0.5459427301277084,0.0,0.0,0.8756867926240441,0.5544333501951202,0.0,0.0,0.6753464484247599,0.5511228987292003,0.0,0.0,0.423915124602502,0.0424509237825481,0.0,0.0,0.1613885843353719,792.5641025641025,768.7912087912088,732.5274725274726,817.948717948718,1.0,4.0,1.0,1.0
1731698918.502,0.5301784602825167,0.0,0.0,0.4361419898942764,-0.1435888203217418,0.0,0.0,0.180242228674675,0.7843601772310722,0.0,0.0,0.7446870705599481,0.3744737862105523,0.0,0.0,0.4583521617195117,0.2237936325078744,0.0,0.0,0.1859728463747226,784.1025641025641,767.985347985348,733.7362637362637,791.7582417582418,1.0,4.0,2.0,1.0
1731698919.494,0.5673511353246586,0.0,0.0,0.6936569233510289,0.1371478641358691,0.0,0.0,0.1233851905870753,0.8929708689038144,0.0,0.0,0.7633687316595545,0.2200679100736581,0.0,0.0,0.6029185587521413,0.2104935736177949,0.0,0.0,0.2076589838552292,819.1575091575091,915.4578754578756,770.4029304029305,809.0842490842491,1.0,4.0,2.0,1.0
1731698920.494,0.9989238661952212,0.0,0.0,0.8739514423136732,0.5376725393737619,0.0,0.0,0.3926260221801581,0.7838089452042682,0.0,0.0,0.5603517053403502,0.3006125489883727,0.0,0.0,0.5383117662791225,0.2477958638809806,0.0,0.0,0.2525056882346593,832.4542124542124,180.9157509157509,549.5970695970697,832.0512820512821,1.0,4.0,1.0,1.0
1731698921.504,0.6854528804456314,0.0,0.0,0.7143011781387895,0.1999673731641454,0.0,0.0,0.3848555538210145,0.6250762013540238,0.0,0.0,0.4589545540358309,0.4469727842693857,0.0,0.0,0.5424166146080773,0.2906292246116394,0.0,0.0,0.2726301954999317,809.0842490842491,377.5457875457876,560.4761904761905,819.96336996337,1.0,4.0,1.0,1.0
1731698922.494,0.3897707623746406,0.0,0.0,0.7662976494043531,-0.1109263735043701,0.0,0.0,0.1961350234558834,0.2476441863251253,0.0,0.0,0.4540802116697386,0.4531390715259725,0.0,0.0,0.5490283423544132,0.2822463555316154,0.0,0.0,0.3876412137857745,785.7142857142858,814.7252747252747,798.2051282051282,788.5347985347986,1.0,4.0,1.0,1.0
1731698923.502,0.4513296472800771,0.0,0.0,0.9493979540669912,-0.0920611578013725,0.0,0.0,0.1861350419194541,0.21191331725309,0.0,0.0,0.3750295136408645,0.2747775048331436,0.0,0.0,0.4354624463507901,0.265952797163149,0.0,0.0,0.5000777050468739,724.8717948717949,645.4945054945055,745.4212454212454,724.4688644688645,1.0,4.0,1.0,1.0
1731698924.494,0.4513296472800771,0.0,0.0,0.9493979540669912,-0.0920611578013725,0.0,0.0,0.1861350419194541,0.21191331725309,0.0,0.0,0.3750295136408645,0.2747775048331436,0.0,0.0,0.4354624463507901,0.265952797163149,0.0,0.0,0.5000777050468739,812.7106227106227,645.4945054945055,697.8754578754579,802.6373626373627,2.0,4.0,2.0,2.0
1731698925.494,1.076236118324005,0.0,0.0,1.16532419618443,0.7120838644800176,0.0,0.0,0.8291156758590814,0.7968315347660105,0.0,0.0,0.5731593968875277,0.4046848378383884,0.0,0.0,0.47227113940264,0.3014305253397379,0.0,0.0,0.0046506776499779,797.8021978021978,736.5567765567765,761.941391941392,779.6703296703297,1.0,4.0,2.0,1.0
1731698926.494,1.047742220901047,0.0,0.0,1.177354288530647,0.6143640075497177,0.0,0.0,0.6325968552810995,0.7783929911942115,0.0,0.0,0.5343322742248738,0.3393125838000537,0.0,0.0,0.4553871344382193,0.1940663259002271,0.0,0.0,0.03706625836301,819.96336996337,531.4652014652015,674.5054945054945,818.7545787545788,1.0,4.0,2.0,1.0
1731699101.715,1.02805935838622,0.0,0.980966822675606,0.9223090472146184,0.6598704289583738,0.0,0.8738325959937441,0.5551463815531309,0.8525148983880783,0.0,0.7700688585794478,1.020628258579657,0.8035185766920415,0.0,0.3238471856400363,0.7877745786337242,0.497297547496561,0.0,-0.0950056198525911,0.356168547193526,1398.974358974359,324.7619047619048,731.7216117216118,1031.904761904762,4.0,4.0,1.0,2.0
1731699102.715,1.02805935838622,0.0,0.980966822675606,0.9223090472146184,0.6598704289583738,0.0,0.8738325959937441,0.5551463815531309,0.8525148983880783,0.0,0.7700688585794478,1.020628258579657,0.8035185766920415,0.0,0.3238471856400363,0.7877745786337242,0.497297547496561,0.0,-0.0950056198525911,0.356168547193526,951.7216117216118,726.0805860805862,793.7728937728938,925.934065934066,2.0,4.0,1.0,2.0
1731699103.719,1.02805935838622,0.0,0.980966822675606,0.9223090472146184,0.6598704289583738,0.0,0.8738325959937441,0.5551463815531309,0.8525148983880783,0.0,0.7700688585794478,1.020628258579657,0.8035185766920415,0.0,0.3238471856400363,0.7877745786337242,0.497297547496561,0.0,-0.0950056198525911,0.356168547193526,946.8864468864468,545.1648351648352,818.7545787545788,850.1831501831502,2.0,4.0,1.0,2.0
1731699104.716,1.02805935838622,0.0,0.980966822675606,0.9223090472146184,0.6598704289583738,0.0,0.8738325959937441,0.5551463815531309,0.8525148983880783,0.0,0.7700688585794478,1.020628258579657,0.8035185766920415,0.0,0.3238471856400363,0.7877745786337242,0.497297547496561,0.0,-0.0950056198525911,0.356168547193526,1469.084249084249,457.7289377289378,730.9157509157509,844.5421245421246,2.0,2.0,1.0,2.0
1731699105.716,1.02805935838622,0.0,0.980966822675606,1.148094174662072,0.6598704289583738,0.0,0.8738325959937441,0.7857257786352957,0.8525148983880783,0.0,0.7700688585794478,0.8516251947077569,0.8035185766920415,0.0,0.3238471856400363,0.7803728386579942,0.497297547496561,0.0,-0.0950056198525911,0.3891513933656303,789.7435897435897,732.9304029304029,1381.648351648352,828.8278388278388,1.0,4.0,1.0,1.0
1731699106.716,1.02805935838622,0.0,0.980966822675606,0.9742393907138804,0.6598704289583738,0.0,0.8738325959937441,0.6356238429564605,0.8525148983880783,0.0,0.7700688585794478,1.089385157742498,0.8035185766920415,0.0,0.3238471856400363,0.7160194275641396,0.497297547496561,0.0,-0.0950056198525911,0.4746760277595585,739.3772893772893,283.2600732600733,855.0183150183151,849.7802197802198,1.0,4.0,1.0,1.0
1731699107.715,1.02805935838622,0.0,0.980966822675606,0.7325166377867024,0.6598704289583738,0.0,0.8738325959937441,0.2925097714048523,0.8525148983880783,0.0,0.7700688585794478,1.125223365808657,0.8035185766920415,0.0,0.3238471856400363,0.7253313526049024,0.497297547496561,0.0,-0.0950056198525911,0.4960793134955911,1193.479853479854,679.7435897435897,35.86080586080586,829.2307692307693,1.0,4.0,1.0,1.0
1731699108.716,1.02805935838622,0.0,0.980966822675606,0.6002975145003105,0.6598704289583738,0.0,0.8738325959937441,0.3325506786245143,0.8525148983880783,0.0,0.7700688585794478,1.101685898042643,0.8035185766920415,0.0,0.3238471856400363,0.761628829562838,0.497297547496561,0.0,-0.0950056198525911,0.5328702911185076,821.1721611721612,1027.069597069597,734.945054945055,906.1904761904764,1.0,4.0,1.0,1.0
1731699109.716,1.02805935838622,0.0,0.980966822675606,0.6002975145003105,0.6598704289583738,0.0,0.8738325959937441,0.3325506786245143,0.8525148983880783,0.0,0.7700688585794478,1.101685898042643,0.8035185766920415,0.0,0.3238471856400363,0.761628829562838,0.497297547496561,0.0,-0.0950056198525911,0.5328702911185076,763.1501831501831,199.0476190476191,696.6666666666667,840.1098901098901,1.0,4.0,1.0,1.0
1731699110.721,1.02805935838622,0.0,0.980966822675606,0.6002975145003105,0.6598704289583738,0.0,0.8738325959937441,0.3325506786245143,0.8525148983880783,0.0,0.7700688585794478,1.101685898042643,0.8035185766920415,0.0,0.3238471856400363,0.761628829562838,0.497297547496561,0.0,-0.0950056198525911,0.5328702911185076,787.3260073260074,650.3296703296703,744.2124542124542,893.2967032967033,2.0,4.0,1.0,2.0
1731699111.715,1.02805935838622,0.0,0.9025930761776608,0.2896073935382161,0.6598704289583738,0.0,0.6085607690670953,0.4195931647471411,0.8525148983880783,0.0,0.6140180516948549,0.7733816022491405,0.8035185766920415,0.0,0.4890978352271778,0.7616223735037313,0.497297547496561,0.0,0.006880450870692,0.7776366582062189,737.3626373626374,620.1098901098901,778.8644688644689,828.021978021978,1.0,4.0,1.0,1.0
1732128759.774,0.6373404793005878,0.0,0.0,-0.1669155425404428,0.2233162290143441,0.0,0.0,0.1425784394559095,0.792945640988045,0.0,0.0,0.9196791682410757,0.5620701875407806,0.0,0.0,0.6596694242465236,0.233811314961715,0.0,0.0,0.4014625988600783,815.934065934066,943.2600732600732,708.3516483516484,812.3076923076924,1.0,4.0,1.0,1.0
1732128760.764,0.6217042924655796,0.0,0.0,0.471272749601829,0.4023608398057576,0.0,0.0,0.3038875779619459,0.8850171800791715,0.0,0.0,0.6837074428517703,0.4937494609464536,0.0,0.0,0.6093265115955669,0.2523942593081765,0.0,0.0,0.5894724805545725,812.3076923076924,1185.018315018315,766.3736263736264,807.4725274725275,1.0,4.0,1.0,1.0
1732128761.764,0.5506149212338672,0.0,0.0,0.5511173744035923,0.6150831232644046,0.0,0.0,0.3992236056279673,0.9505667707862316,0.0,0.0,0.6849567516165546,0.5567224938091317,0.0,0.0,0.7656981102664175,0.2852618332427662,0.0,0.0,0.6419382662158527,816.3369963369963,602.7838827838827,568.9377289377289,835.6776556776557,1.0,4.0,1.0,1.0
1732128762.764,0.6616848453203626,0.0,0.0,0.6108690650461774,0.6514201045804539,0.0,0.0,0.1996160481614125,0.906256406986954,0.0,0.0,0.5519417050198437,0.4989752288139127,0.0,0.0,0.7324944366146547,0.1950463148076873,0.0,0.0,0.468761545553011,845.7509157509157,1278.498168498169,735.7509157509157,819.5604395604396,1.0,4.0,1.0,1.0
1732128763.769,1.126747579616312,0.0,0.0,0.7734506530818515,0.7218241613859504,0.0,0.0,0.5708053347248541,1.141325629291064,0.0,0.0,1.167385945096411,0.3743452330776943,0.0,0.0,0.64051696816506,0.1913890398861418,0.0,0.0,0.446818738945278,809.0842490842491,1118.534798534798,730.9157509157509,799.8168498168499,1.0,4.0,2.0,1.0
1732128764.764,0.8902546239748452,0.0,0.0,0.4309886050975505,0.7424130285388231,0.0,0.0,0.5610355408326123,1.172872614783897,0.0,0.0,1.226416074926962,0.5537833160759883,0.0,0.0,0.5625302070617667,0.3696096170452087,0.0,0.0,0.468666926412918,806.6666666666667,1033.919413919414,719.6336996336996,804.6520146520147,1.0,4.0,1.0,1.0
1732128765.766,0.5972279329138888,0.0,0.0,0.5851713114997572,0.5002339347996638,0.0,0.0,0.3199108741138308,0.9605909025131242,0.0,0.0,1.061737997157306,0.6474952456229917,0.0,0.0,0.5866129553224748,0.3221989227684977,0.0,0.0,0.4196523638142783,805.4578754578755,1490.03663003663,815.5311355311355,798.6080586080586,1.0,4.0,2.0,1.0
1732128766.764,0.5182208106218842,0.0,0.0,0.705736488669526,0.4530784872216237,0.0,0.0,-0.084775948776929,0.867400776419084,0.0,0.0,0.9841377969059786,0.7305732163678799,0.0,0.0,0.5570942939192537,0.4035734680560149,0.0,0.0,0.3499541189887286,827.6190476190476,943.6630036630036,792.5641025641025,821.978021978022,1.0,4.0,2.0,1.0
1732128767.763,0.1631923426926312,0.0,0.0,0.6063763585553832,0.424528497859036,0.0,0.0,0.5642493421123191,0.6839639728797141,0.0,0.0,0.4997400710979296,0.7951332629119333,0.0,0.0,0.6593316877126455,0.4629502281133664,0.0,0.0,0.216043015385761,793.7728937728938,1232.564102564103,766.7765567765568,800.6227106227107,1.0,4.0,2.0,1.0
