TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-15 11:28:12.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431
2024-11-15 11:28:13.052,1.232250681905154,0,0,1.042388905119884,0.5788012644443379,0,0,0.5008725171793215,0.5721027289239436,0,0,0.6163742296781466,0.4662281398839397,0,0,0.5386295239998428,0.3174023066482755,0,0,0.4034166304500074,831.6483516483516,1160.43956043956,878.7912087912089,830.8424908424909,734.1391941391942,-0.048706,0.122192,0.992188,5.166473,-4.740295,-0.194397,1,1,4,2,1,90.000000
2024-11-15 11:28:14.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-15 11:28:14.057,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,822.3809523809524,511.3186813186813,603.5897435897436,799.0109890109891,798.2051282051282,-0.072144,0.118774,0.986694,4.620667,-4.029999,-1.428070,1,1,4,2,1,90.000000
2024-11-15 11:28:15.051,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,743.8095238095239,437.1794871794872,582.2344322344322,696.2637362637363,770.8058608058608,-0.084778,0.119141,0.992798,4.882355,-3.043060,-0.957031,1,1,4,2,1,90.000000
2024-11-15 11:28:16.052,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,831.2454212454213,902.5641025641025,796.1904761904763,819.5604395604396,740.1831501831502,-0.087769,0.117065,0.991577,5.757141,-6.631927,0.575714,1,2,4,2,2,90.000000
2024-11-15 11:28:17.059,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,800.6227106227107,595.934065934066,679.3406593406594,772.4175824175825,730.9157509157509,-0.068542,0.115051,0.994873,4.329071,-4.381409,-0.717773,1,2,4,2,2,90.000000
2024-11-15 11:28:18.051,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,624.5421245421246,884.4322344322345,700.2930402930403,626.5567765567765,744.2124542124542,-0.093689,0.111084,0.987549,5.600128,-5.458069,0.396271,1,2,4,2,2,90.000000
2024-11-15 11:28:18.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-15 11:28:19.052,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,867.5091575091575,1357.875457875458,955.3479853479854,861.4652014652015,788.9377289377289,-0.075012,0.113892,0.990112,5.525360,-3.529053,0.882263,1,2,4,2,2,90.000000
2024-11-15 11:28:19.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-15 11:28:20.052,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,368.6813186813187,1199.120879120879,963.4065934065934,406.5567765567766,705.5311355311355,-0.091187,0.112305,0.995605,5.473022,-7.828217,-0.523376,1,2,4,2,2,90.000000
2024-11-15 11:28:20.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-15 11:28:21.061,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,907.8021978021978,251.4285714285714,487.5457875457876,893.2967032967033,776.8498168498169,-0.086853,0.120056,0.991943,5.166473,-3.835602,0.553284,1,2,4,2,2,85.000000
2024-11-15 11:28:22.062,1.354631123547166,0,0,1.021324389726019,0.2832925232267471,0,0,0.3030694540400148,0.3939281077285486,0,0,0.4095004489823283,0.5307559057217596,0,0,0.5464816762878256,0.1706564168034313,0,0,0.2967131607307172,871.5384615384615,585.8608058608058,724.8717948717949,854.6153846153846,781.6849816849817,-0.075745,0.118713,0.994446,5.353394,-4.987030,0.074768,1,2,4,2,2,85.000000
