TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-20 10:51:14.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431
2024-11-20 10:51:14.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:15.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.7692307692308,767.985347985348,99.52380952380953,781.2820512820513,772.014652014652,0.921875,0.167175,0.271606,7.327271,-5.360870,-2.026215,1,2,4,2,2,80.000000
2024-11-20 10:51:15.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:16.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.4908424908425,489.96336996337,446.8498168498169,776.8498168498169,821.978021978022,0.922363,0.163879,0.270630,5.368347,-1.839294,-2.310333,1,2,4,4,2,80.000000
2024-11-20 10:51:16.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:17.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.0879120879121,1623.406593406593,922.7106227106227,763.956043956044,731.3186813186813,0.923157,0.173035,0.283752,5.458069,-5.622559,0.530853,1,2,4,4,2,80.000000
2024-11-20 10:51:18.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.0366300366301,1494.871794871795,843.7362637362637,788.5347985347986,829.2307692307693,0.929993,0.172729,0.274597,6.273041,-5.667419,-0.882263,1,2,4,2,2,80.000000
2024-11-20 10:51:18.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:19.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:19.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.1575091575091,877.5824175824176,942.4542124542124,794.1758241758242,711.978021978022,0.912292,0.183777,0.281616,4.373932,-6.213226,2.534637,1,2,4,4,2,80.000000
2024-11-20 10:51:20.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.1282051282052,1033.919413919414,665.2380952380953,787.3260073260074,778.0586080586081,0.926147,0.179565,0.282288,5.211334,-5.248718,-0.067291,1,2,4,2,2,80.000000
2024-11-20 10:51:21.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.6483516483516,409.3772893772894,430.7326007326008,854.6153846153846,1054.468864468864,0.926147,0.183105,0.283936,5.487976,-5.689850,0.142059,1,2,4,2,2,80.000000
2024-11-20 10:51:22.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.2600732600733,969.4505494505495,622.5274725274726,799.4139194139194,643.0769230769231,0.917664,0.176636,0.278870,5.076752,-5.046844,0.687866,1,2,4,2,2,80.000000
2024-11-20 10:51:23.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.8608058608058,961.7948717948718,612.4542124542124,803.040293040293,889.6703296703297,0.923462,0.180115,0.288147,4.942169,-5.517883,0.127106,1,2,4,1,2,80.000000
2024-11-20 10:51:24.337,1.067505208340141,0,0,0,0.9382591999958175,0,0,0,0.8967041812782856,0,0,0,1.198153224622751,0,0,0,0.6592977949788088,0,0,0,787.3260073260074,655.5677655677656,539.5238095238095,788.1318681318681,759.1208791208792,0.929138,0.178406,0.284912,5.114136,-5.659943,-0.112152,1,1,4,1,1,80.000000
2024-11-20 10:51:24.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:25.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:25.348,1.067505208340141,0,0,0,0.9382591999958175,0,0,0,0.8967041812782856,0,0,0,1.198153224622751,0,0,0,0.6592977949788088,0,0,0,768.3882783882784,1284.542124542125,684.981684981685,770.4029304029305,684.981684981685,0.930420,0.171814,0.286804,6.975861,-5.129089,1.510315,1,1,4,1,1,80.000000
2024-11-20 10:51:25.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-20 10:51:26.343,1.067505208340141,0,0,0,0.9382591999958175,0,0,0,0.8967041812782856,0,0,0,1.198153224622751,0,0,0,0.6592977949788088,0,0,0,720.0366300366301,0,184.1391941391941,768.3882783882784,734.9450549450549,0.921814,0.182739,0.286804,6.302948,-4.239349,-0.575714,1,2,4,4,2,80.000000
2024-11-20 10:51:27.337,1.067505208340141,0,0,0,0.9382591999958175,0,0,0,0.8967041812782856,0,0,0,1.198153224622751,0,0,0,0.6592977949788088,0,0,0,848.5714285714286,958.974358974359,614.0659340659341,817.1428571428571,842.1245421245421,0.918213,0.170898,0.279663,4.351501,-5.480499,1.308441,1,2,4,2,2,80.000000
2024-11-20 10:51:28.337,1.067505208340141,0,0,0,0.9382591999958175,0,0,0,0.8967041812782856,0,0,0,1.198153224622751,0,0,0,0.6592977949788088,0,0,0,818.7545787545788,1395.347985347985,656.7765567765568,815.934065934066,773.6263736263736,0.930237,0.166565,0.279419,4.792633,-6.340332,0.127106,1,2,4,4,2,80.000000
2024-11-20 10:51:29.341,0.7052935435088679,0,0,0,0.8079549955841459,0,0,0,1.149114393068706,0,0,0,1.091516939868948,0,0,0,0.3965933932509512,0,0,0,824.3956043956044,789.3406593406594,502.4542124542125,801.8315018315019,685.3846153846154,0.930176,0.179382,0.288513,5.667419,-4.919739,-0.067291,1,1,4,2,1,80.000000
