TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-11-15 11:31:21.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431
2024-11-15 11:31:22.771,1.406830531998026,0,0.6582759935433412,0.428039289574482,0.8025910519280609,0,0.2904703604395001,0.4716393369760084,1.008305549599259,0,0.3206991450536244,0.9419743964408064,0.8379460668775005,0,0.3754130206599228,0.917866479592834,0.6842866789540762,0,-0.02674698836500621,0.473160866020183,700.6959706959707,587.4725274725275,838.4981684981685,743.4065934065934,763.5531135531136,-0.183228,0.246948,0.950562,4.388885,-6.228180,1.084137,1,1,2,1,1,80.000000
2024-11-15 11:31:23.766,0.9179139794971388,0,0.6913821970604165,0.5400726050546791,0.70892189965038,0,0.2647697362388128,0.04013690571279909,0.9776044442953196,0,0.5724336708683605,0.7927048690862958,0.7330681207221211,0,0.2667346743798614,0.6476845306515355,0.6111522640050807,0,0.002776293153911756,0.4654318832822092,709.9633699633699,382.3809523809524,833.6630036630037,742.6007326007326,738.5714285714286,-0.188843,0.242859,0.954956,5.256195,-4.942169,0.777588,1,1,2,1,1,80.000000
2024-11-15 11:31:24.767,0.4445384010562943,0,0.7319266510682584,0.3260265011364156,0.5217899000997678,0,0.4202737201313433,0.2969509040084521,0.7637389310228933,0,0.6205965835334482,0.8222706860809837,0.8102735373205628,0,0.2070144442994813,0.4633167727574659,0.5902210554935806,0,-0.002543843504279725,0.2909758669024435,765.5677655677656,644.2857142857143,847.3626373626374,764.7619047619048,748.6446886446887,-0.179810,0.248779,0.950378,5.031891,-4.964600,0.007477,1,1,2,1,1,80.000000
2024-11-15 11:31:25.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-11-15 11:31:25.775,0.5589369858269059,0,0.7177306305029008,0.4589853172671493,0.3832534839408352,0,0.5121436643982082,0.2964715530915098,0.9061839955069354,0,0.5837518600907396,0.5577343512626831,0.8293604549618437,0,0.2825198051245837,0.5792019632506403,0.5185291757883704,0,-0.0745643928484517,0.02101550458176992,731.7216117216118,581.025641025641,865.0915750915751,794.981684981685,729.7069597069598,-0.178467,0.251831,0.951538,4.441223,-5.353394,0.568237,1,1,2,1,1,80.000000
2024-11-15 11:31:25.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-11-15 11:31:26.766,0.9155630187408821,0,0.875315771383596,0.8316121179545457,0.5473210278455234,0,0.3460528510280673,0.2493382121580956,0.8833265198948386,0,0.6391071241380215,0.5586646023271634,0.8063835309956825,0,0.2963038002453766,0.7313178973863267,0.4594307327599952,0,-0.1378356550458199,0.2396414705956764,706.3369963369963,491.5750915750916,839.7069597069598,761.1355311355312,829.6336996336996,-0.189209,0.248230,0.951660,4.710388,-4.433746,0.755157,1,1,2,1,1,80.000000
2024-11-15 11:31:27.766,0.7502447333773625,0,0.7369769939539701,0.7474256535330367,0.6748191107628473,0,0.5180926200066623,0.3755501317042256,1.13549352633394,0,0.8440921243087907,1.101893924943341,0.9266570289822862,0,0.3807522769698906,0.6233726296538036,0.4998585680650963,0,-0.3196390611768712,0.4366942131208914,765.5677655677656,562.893772893773,832.0512820512821,747.4358974358975,606.8131868131868,-0.182495,0.247559,0.949280,4.673004,-5.016937,-0.725250,1,1,2,1,1,65.000000
2024-11-15 11:31:28.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-15 11:31:28.771,0.9004390128021642,0,0.5644019162382414,0.9174762241244858,0.7433545692568695,0,0.4461549306826339,0.4342885865655137,1.144642226407921,0,0.7552660419271523,1.071332825105693,0.746638784200066,0,0.2131890981183748,0.5505418706020199,0.3498097894572281,0,-0.3160857612669725,0.2770213457199686,668.0586080586081,38.27838827838828,844.9450549450549,762.3443223443223,944.4688644688645,-0.181030,0.250427,0.944763,4.687958,-5.899200,0.082245,1,1,2,1,1,65.000000
2024-11-15 11:31:29.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-15 11:31:29.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-11-15 11:31:29.766,1.287583296300909,0,0.7092479794234462,0.9616416894684198,0.9280017787713021,0,0.580807409434947,0.3984491761313503,1.016608431873844,0,0.6302050794405673,1.036387778055851,0.6442287077026319,0,0.21219842948705,0.4887881938761345,0.3727818738107401,0,-0.2273697374112019,0.1844190143858341,721.6483516483516,408.974358974359,844.5421245421246,741.7948717948718,785.7142857142858,-0.186523,0.252747,0.949158,5.316010,-5.622559,-0.800018,1,1,2,1,1,65.000000
2024-11-15 11:31:30.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-11-15 11:31:30.768,1.44962740418688,0,0.8248966857183819,0.9616416894684198,0.8618895074981029,0,0.4053281883146438,0.3984491761313503,0.9371564958912678,0,0.7651311238204836,1.036387778055851,0.6425423718314996,0,0.4318833801584739,0.4887881938761345,0.3250873272564299,0,-0.2631330501464887,0.1844190143858341,770.8058608058608,608.4249084249085,843.3333333333334,778.8644688644689,713.1868131868132,-0.185852,0.239746,0.949890,4.800110,-5.114136,-0.433655,1,1,2,1,1,65.000000
2024-11-15 11:31:31.770,0.9414413791876828,0,0.5315025883862358,0.9616416894684198,0.3931998790921021,0,0.5180812677976738,0.3984491761313503,0.7614524842442469,0,0.7765263002969938,1.036387778055851,0.844294565691998,0,0.2444190538227852,0.4887881938761345,0.4028278148077999,0,-0.3237678634151986,0.1844190143858341,725.6776556776557,503.2600732600733,840.9157509157509,753.8827838827839,838.0952380952381,-0.181396,0.244080,0.954224,5.046844,-5.218811,-1.293488,1,2,2,1,2,65.000000
2024-11-15 11:31:32.771,0.6208129375348588,0,0.5740547090987033,0.6905580582903653,0.3040956209697818,0,0.7045935141267584,0.3913971984565161,0.8700575555833175,0,0.5893571838054087,0.7567978573448396,0.7659522785730616,0,0.2262866573046258,0.5355648689074731,0.3561512146804082,0,-0.1743479377351353,0.1723846889182873,722.0512820512821,387.2161172161173,838.0952380952381,734.1391941391942,997.6556776556777,-0.183533,0.247375,0.954529,4.912262,-5.502930,0.687866,1,1,2,1,1,65.000000
